"CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063A2,IFED,01,006 ,   47536,   35258,   14758,       0,   21736,    1565,      58,       0,       0,    6466,    5322,    4155,   47501,   47536,      35,      -0,   47536,   35258,   14758,       0,   21736,    1565,      58,       0,       0,    6466,    5322,    4155,   47501,   47536,      35,      -0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2424,    1970,    2285,       0,    -145,     421,       0,       0,       0,     249,     105,    -242,    2399,    2424,      25,      -0,  100.0,   74.2,   31.0,    0.0,   45.7,    3.3,    0.1,    0.0,    0.0,   13.6,   11.2,    8.7,   99.9,  100.0,    0.1,    0.0,  100.0,   74.2,   31.0,    0.0,   45.7,    3.3,    0.1,    0.0,    0.0,   13.6,   11.2,    8.7,   99.9,  100.0,    0.1,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     10,      7,      0,      4,.,.,      0,      0,     15,      5,      9,     31,     23,     36,     10,      7,      0,      4,.,.,      0,      0,     15,      5,      9,     31,     23,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    69.9,    51.1,    84.2,    76.4,    60.5,    48.6,    67.7,    66.4,    69.9,    51.1,    84.2,    76.4,    60.5,    48.6,    67.7,    66.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 California carbon allowances","0063A2","IFED","006 ","N60","Combined"
"NJ SRECS VINTAGE 2019 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063A3,IFED,01,006 ,   44947,   33092,   19547,       0,       0,       0,       0,       0,       0,   11093,   24638,     762,   44947,   44947,       0,       0,   44947,   33092,   19547,       0,       0,       0,       0,       0,       0,   11093,   24638,     762,   44947,   44947,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -50,       0,    -100,       0,       0,       0,       0,       0,       0,     -50,      50,       0,     -50,     -50,       0,       0,  100.0,   73.6,   43.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   24.7,   54.8,    1.7,  100.0,  100.0,    0.0,    0.0,  100.0,   73.6,   43.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   24.7,   54.8,    1.7,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      8,      6,      0,      0,      0,      0,      0,      0,      6,      9,.,     14,     16,     27,      8,      6,      0,      0,      0,      0,      0,      0,      6,      9,.,     14,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    69.4,    68.6,    91.5,    90.0,    69.4,    67.2,    91.5,    88.4,    69.4,    68.6,    91.5,    90.0,    69.4,    67.2,    91.5,    88.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A3","IFED","006 ","N60","Combined"
"NJ SRECS VINTAGE 2020 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063A4,IFED,01,006 ,   36002,   27305,   13477,       0,       0,       0,       0,       0,       0,    8692,   22525,       0,   35997,   36002,       5,       0,   36002,   27305,   13477,       0,       0,       0,       0,       0,       0,    8692,   22525,       0,   35997,   36002,       5,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      50,      50,       0,       0,       0,       0,       0,       0,       0,       0,      50,       0,      50,      50,       0,       0,  100.0,   75.8,   37.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   24.1,   62.6,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   75.8,   37.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   24.1,   62.6,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,      7,      0,      0,      0,      0,      0,      0,      6,      6,      0,     16,     13,     24,     10,      7,      0,      0,      0,      0,      0,      0,      6,      6,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    74.9,    73.8,    94.7,    94.6,    74.9,    71.8,    94.3,    90.3,    74.9,    73.8,    94.7,    94.6,    74.9,    71.8,    94.3,    90.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063A4","IFED","006 ","N60","Combined"
"PJM TRI-RECs CLASS 1 Vin 2018 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063AB,IFED,01,006 ,   29269,   16619,   14721,       0,     100,       0,       0,       0,       0,   12450,   14248,     200,   29269,   29269,       0,       0,   29269,   16619,   14721,       0,     100,       0,       0,       0,       0,   12450,   14248,     200,   29269,   29269,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     351,     351,     -47,       0,       0,       0,       0,       0,       0,       0,     398,       0,     351,     351,       0,       0,  100.0,   56.8,   50.3,    0.0,    0.3,    0.0,    0.0,    0.0,    0.0,   42.5,   48.7,    0.7,  100.0,  100.0,    0.0,    0.0,  100.0,   56.8,   50.3,    0.0,    0.3,    0.0,    0.0,    0.0,    0.0,   42.5,   48.7,    0.7,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     11,      7,      0,.,      0,      0,      0,      0,      5,      5,.,     16,     14,     24,     11,      7,      0,.,      0,      0,      0,      0,      5,      5,.,     16,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    65.5,    71.9,    85.1,    97.5,    64.8,    70.5,    84.2,    96.0,    65.5,    71.9,    85.1,    97.5,    64.8,    70.5,    84.2,    96.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"100 MWh of renewable energy certificates","0063AB","IFED","006 ","N60","Combined"
"PJM TRI-RECs CLASS 1 Vin 2019 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063AD,IFED,01,006 ,   25213,   13278,   14988,       0,     100,       0,       0,       0,       0,   11835,   10025,     100,   25213,   25213,       0,       0,   25213,   13278,   14988,       0,     100,       0,       0,       0,       0,   11835,   10025,     100,   25213,   25213,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,    -850,       0,       0,       0,       0,       0,       0,    -100,     850,       0,       0,       0,       0,       0,  100.0,   52.7,   59.4,    0.0,    0.4,    0.0,    0.0,    0.0,    0.0,   46.9,   39.8,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,   52.7,   59.4,    0.0,    0.4,    0.0,    0.0,    0.0,    0.0,   46.9,   39.8,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      7,      6,      0,.,      0,      0,      0,      0,      7,      6,.,     15,     13,     26,      7,      6,      0,.,      0,      0,      0,      0,      7,      6,.,     15,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.3,    62.5,    93.0,    88.7,    60.3,    62.5,    93.0,    87.9,    60.3,    62.5,    93.0,    88.7,    60.3,    62.5,    93.0,    87.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"100 MWh of renewable energy certificates","0063AD","IFED","006 ","N60","Combined"
"PJM TRI-RECs CLASS 1 Vin 2020 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063AN,IFED,01,006 ,   18900,   12225,   15750,       0,       0,       0,       0,       0,       0,    6675,    3150,       0,   18900,   18900,       0,       0,   18900,   12225,   15750,       0,       0,       0,       0,       0,       0,    6675,    3150,       0,   18900,   18900,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     513,    2063,     513,       0,       0,       0,       0,       0,       0,   -1550,       0,       0,     513,     513,       0,       0,  100.0,   64.7,   83.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   35.3,   16.7,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   64.7,   83.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   35.3,   16.7,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      5,      5,      0,      0,      0,      0,      0,      0,      8,      4,      0,     13,      9,     22,      5,      5,      0,      0,      0,      0,      0,      0,      8,      4,      0,     13,      9,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.8,    95.8,    89.0,    99.7,    61.8,    95.8,    89.0,    99.7,    61.8,    95.8,    89.0,    99.7,    61.8,    95.8,    89.0,    99.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"100 MWh of renewable energy certificates","0063AN","IFED","006 ","N60","Combined"
"RGGI VINTAGE 2017 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063AR,IFED,01,006 ,   27372,   21875,   12127,       0,    9970,       0,       0,       0,       0,    5497,    5275,       0,   27372,   27372,       0,       0,   27372,   21875,   12127,       0,    9970,       0,       0,       0,       0,    5497,    5275,       0,   27372,   27372,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   79.9,   44.3,    0.0,   36.4,    0.0,    0.0,    0.0,    0.0,   20.1,   19.3,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   79.9,   44.3,    0.0,   36.4,    0.0,    0.0,    0.0,    0.0,   20.1,   19.3,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     11,      4,      0,.,      0,      0,      0,      0,      4,.,      0,     15,      7,     22,     11,      4,      0,.,      0,      0,      0,      0,      4,.,      0,     15,      7,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    75.1,    96.6,    94.3,   100.0,    75.1,    96.6,    94.3,   100.0,    75.1,    96.6,    94.3,   100.0,    75.1,    96.6,    94.3,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 RGGI CO2 Allowances","0063AR","IFED","006 ","N60","Combined"
"NJ SRECS VINTAGE 2021 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063BD,IFED,01,006 ,   18690,   10710,    9100,       0,       0,       0,       0,       0,       0,    7980,    9590,       0,   18690,   18690,       0,       0,   18690,   10710,    9100,       0,       0,       0,       0,       0,       0,    7980,    9590,       0,   18690,   18690,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     300,     450,     200,       0,       0,       0,       0,       0,       0,    -150,     100,       0,     300,     300,       0,       0,  100.0,   57.3,   48.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   42.7,   51.3,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,   57.3,   48.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   42.7,   51.3,    0.0,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      5,      6,      0,      0,      0,      0,      0,      0,      5,      8,      0,     10,     14,     23,      5,      6,      0,      0,      0,      0,      0,      0,      5,      8,      0,     10,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    82.7,    77.8,    96.9,    95.6,    82.7,    77.8,    96.9,    95.6,    82.7,    77.8,    96.9,    95.6,    82.7,    77.8,    96.9,    95.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 SRECs)","0063BD","IFED","006 ","N60","Combined"
"RGGI VINTAGE 2018 - ICE FUTURES ENERGY DIV",180410,2018-04-10,0063CD,IFED,01,006 ,    8862,    6205,    4508,     150,    3535,      25,      50,       0,       0,    1755,     117,     677,    8862,    8862,      -0,      -0,    8862,    6205,    4508,     150,    3535,      25,      50,       0,       0,    1755,     117,     677,    8862,    8862,      -0,      -0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     192,      55,     180,       0,       8,       1,       0,       0,       0,    1379,       2,       1,    1437,     192,   -1245,      -0,  100.0,   70.0,   50.9,    1.7,   39.9,    0.3,    0.6,    0.0,    0.0,   19.8,    1.3,    7.6,  100.0,  100.0,    0.0,    0.0,  100.0,   70.0,   50.9,    1.7,   39.9,    0.3,    0.6,    0.0,    0.0,   19.8,    1.3,    7.6,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,     11,      5,.,.,.,.,      0,      0,      4,.,.,     18,     10,     23,     11,      5,.,.,.,.,      0,      0,      4,.,.,     18,     10,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.7,    81.6,    89.4,    99.5,    61.7,    76.9,    79.8,    85.9,    61.7,    81.6,    89.4,    99.5,    61.7,    76.9,    79.8,    85.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1,000 RGGI CO2 Allowances","0063CD","IFED","006 ","N60","Combined"
"SOYBEAN OIL - CHICAGO BOARD OF TRADE",180410,2018-04-10,007601,CBT ,00,007 ,  572007,  119227,  246334,  103690,    3063,   14676,   68685,  101484,   50547,   72301,   19160,  104867,  533993,  540132,   38015,   31875,  428242,   95562,  179481,   65636,    2938,    7128,   67697,  101726,   34651,   72991,   20749,   56284,  399950,  402957,   28292,   25285,  143765,   23665,   66853,   44461,    6532,    1141,   12882,   11653,    4001,   26185,   25287,   21708,  134043,  137175,    9722,    6590,   26955,    9515,   -4192,   -3944,    -364,      26,   -1171,    9187,    -570,    4683,    2933,   18897,   27436,   25918,    -481,    1037,  100.0,   20.8,   43.1,   18.1,    0.5,    2.6,   12.0,   17.7,    8.8,   12.6,    3.3,   18.3,   93.4,   94.4,    6.6,    5.6,  100.0,   22.3,   41.9,   15.3,    0.7,    1.7,   15.8,   23.8,    8.1,   17.0,    4.8,   13.1,   93.4,   94.1,    6.6,    5.9,  100.0,   16.5,   46.5,   30.9,    4.5,    0.8,    9.0,    8.1,    2.8,   18.2,   17.6,   15.1,   93.2,   95.4,    6.8,    4.6,    382,     70,     71,     18,      4,     15,     41,     68,     42,     76,     35,     94,    294,    286,    375,     63,     68,     18,      4,     13,     41,     65,     37,    108,     35,     74,    273,    263,    212,     35,     41,     18,.,      5,     20,     16,      5,     34,     64,     50,    151,    141,    11.4,    21.9,    18.6,    28.6,    11.2,    19.0,    17.0,    24.3,    11.8,    22.3,    19.2,    29.5,    11.2,    20.7,    17.4,    27.5,    20.6,    28.9,    31.4,    40.1,    19.9,    28.3,    30.4,    38.2,"(CONTRACTS OF 60,000 POUNDS)","007601","CBT ","007 ","A30","Combined"
"USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV",180410,2018-04-10,02141B,IFED,01,021 ,   22628,   10184,   16774,     720,     469,    1648,       0,       6,      40,    6763,     346,    3118,   22473,   22401,     155,     227,   22628,   10184,   16774,     720,     469,    1648,       0,       6,      40,    6763,     346,    3118,   22473,   22401,     155,     227,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     701,     590,     735,     -24,     -22,      46,       0,      -2,       2,     135,       0,     -68,     681,     691,      20,      10,  100.0,   45.0,   74.1,    3.2,    2.1,    7.3,    0.0,    0.0,    0.2,   29.9,    1.5,   13.8,   99.3,   99.0,    0.7,    1.0,  100.0,   45.0,   74.1,    3.2,    2.1,    7.3,    0.0,    0.0,    0.2,   29.9,    1.5,   13.8,   99.3,   99.0,    0.7,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     17,     19,.,      4,      6,      0,.,.,      5,      5,      6,     32,     35,     38,     17,     19,.,      4,      6,      0,.,.,      5,      5,      6,     32,     35,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.5,    53.7,    82.3,    73.9,    41.4,    38.4,    49.8,    45.8,    60.5,    53.7,    82.3,    73.9,    41.4,    38.4,    49.8,    45.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 barrels","02141B","IFED","021 ","N10","Combined"
"3% FUEL OIL USGC VS. 3.5%FUEL OIL FOB ROTTERDAM BARGES - ICE FUTURES ENERGY DIV",180410,2018-04-10,02141C,IFED,01,021 ,   27800,   15034,   15540,    7573,     375,     456,    2043,       0,       0,    1098,    9906,    1332,   27536,   27609,     264,     191,   27800,   15034,   15540,    7573,     375,     456,    2043,       0,       0,    1098,    9906,    1332,   27536,   27609,     264,     191,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1575,    1700,     705,     -60,       0,       0,       0,       0,       0,      10,     900,    -101,    1549,    1504,      26,      71,  100.0,   54.1,   55.9,   27.2,    1.3,    1.6,    7.3,    0.0,    0.0,    3.9,   35.6,    4.8,   99.1,   99.3,    0.9,    0.7,  100.0,   54.1,   55.9,   27.2,    1.3,    1.6,    7.3,    0.0,    0.0,    3.9,   35.6,    4.8,   99.1,   99.3,    0.9,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     11,      6,.,.,.,      0,      0,.,.,      4,     32,     20,     35,     20,     11,      6,.,.,.,      0,      0,.,.,      4,     32,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.3,    61.4,    63.5,    88.6,    41.8,    52.4,    55.9,    69.6,    46.3,    61.4,    63.5,    88.6,    41.8,    52.4,    55.9,    69.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000 barrels","02141C","IFED","021 ","N10","Combined"
"GULF # 6 FUEL 3.0% SULFUR SWAP - NEW YORK MERCANTILE EXCHANGE",180410,2018-04-10,02165A,NYME,01,021 ,   47819,   27557,   41940,    2273,     338,     906,       0,      45,       0,   13418,     978,    3569,   47723,   47776,      96,      43,   47819,   27557,   41940,    2273,     338,     906,       0,      45,       0,   13418,     978,    3569,   47723,   47776,      96,      43,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5498,    2111,    4665,     -83,      10,     114,       0,       0,       0,    2767,      51,     646,    5555,    5486,     -57,      12,  100.0,   57.6,   87.7,    4.8,    0.7,    1.9,    0.0,    0.1,    0.0,   28.1,    2.0,    7.5,   99.8,   99.9,    0.2,    0.1,  100.0,   57.6,   87.7,    4.8,    0.7,    1.9,    0.0,    0.1,    0.0,   28.1,    2.0,    7.5,   99.8,   99.9,    0.2,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     59,     24,     33,      5,.,.,      0,.,      0,     10,      4,      9,     43,     49,     59,     24,     33,      5,.,.,      0,.,      0,     10,      4,      9,     43,     49,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.3,    37.1,    64.8,    58.9,    28.5,    26.8,    38.4,    36.1,    44.3,    37.1,    64.8,    58.9,    28.5,    26.8,    38.4,    36.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 BARRELS)","02165A","NYME","021 ","N10","Combined"
"EUR 3.5% FUEL OIL RTD CAL SWAP - NEW YORK MERCANTILE EXCHANGE",180410,2018-04-10,02165E,NYME,01,021 ,   10787,    7916,    7569,       0,     159,     795,       0,       0,       0,     258,     550,     913,    9882,    9986,     905,     801,   10787,    7916,    7569,       0,     159,     795,       0,       0,       0,     258,     550,     913,    9882,    9986,     905,     801,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     375,     203,     120,       0,      28,      27,       0,       0,       0,     -27,     -12,     123,     326,     286,      49,      89,  100.0,   73.4,   70.2,    0.0,    1.5,    7.4,    0.0,    0.0,    0.0,    2.4,    5.1,    8.5,   91.6,   92.6,    8.4,    7.4,  100.0,   73.4,   70.2,    0.0,    1.5,    7.4,    0.0,    0.0,    0.0,    2.4,    5.1,    8.5,   91.6,   92.6,    8.4,    7.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     24,      0,.,.,      0,      0,      0,.,.,      6,     29,     33,     35,     20,     24,      0,.,.,      0,      0,      0,.,.,      6,     29,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    37.7,    35.7,    57.9,    56.4,    10.3,     9.0,    14.2,    12.9,    37.7,    35.7,    57.9,    56.4,    10.3,     9.0,    14.2,    12.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 METRIC TONS)","02165E","NYME","021 ","N10","Combined"
"SING 380 FUEL OIL SWAP - NEW YORK MERCANTILE EXCHANGE",180410,2018-04-10,02165K,NYME,01,021 ,    7409,    5312,    5228,      51,     483,     282,       0,       0,       0,     353,     120,     848,    6846,    6961,     563,     448,    7409,    5312,    5228,      51,     483,     282,       0,       0,       0,     353,     120,     848,    6846,    6961,     563,     448,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     636,     635,     409,       0,     -15,       0,       0,       0,       0,    -136,       8,     171,     670,     573,     -34,      63,  100.0,   71.7,   70.6,    0.7,    6.5,    3.8,    0.0,    0.0,    0.0,    4.8,    1.6,   11.4,   92.4,   94.0,    7.6,    6.0,  100.0,   71.7,   70.6,    0.7,    6.5,    3.8,    0.0,    0.0,    0.0,    4.8,    1.6,   11.4,   92.4,   94.0,    7.6,    6.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,     26,     25,.,.,.,      0,      0,      0,      4,      4,      9,     38,     39,     42,     26,     25,.,.,.,      0,      0,      0,      4,      4,      9,     38,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    35.7,    37.4,    57.8,    55.2,    28.0,    24.9,    37.5,    35.3,    35.7,    37.4,    57.8,    55.2,    28.0,    24.9,    37.5,    35.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 METRIC TONS)","02165K","NYME","021 ","N10","Combined"
"GULF NO6 FO 3% v EUR 3.5% RDAM - NEW YORK MERCANTILE EXCHANGE",180410,2018-04-10,021A28,NYME,01,021 ,   28345,   18643,   13080,    5604,     375,     675,     756,       0,       0,      25,   11474,    2642,   28345,   28246,       0,      99,   28345,   18643,   13080,    5604,     375,     675,     756,       0,       0,      25,   11474,    2642,   28345,   28246,       0,      99,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2582,    1992,    1027,       0,       0,       0,       0,       0,       0,      25,    1010,     565,    2582,    2602,       0,     -20,  100.0,   65.8,   46.1,   19.8,    1.3,    2.4,    2.7,    0.0,    0.0,    0.1,   40.5,    9.3,  100.0,   99.7,    0.0,    0.3,  100.0,   65.8,   46.1,   19.8,    1.3,    2.4,    2.7,    0.0,    0.0,    0.1,   40.5,    9.3,  100.0,   99.7,    0.0,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,     16,     15,      4,.,.,.,      0,      0,.,      9,      5,     27,     28,     37,     16,     15,      4,.,.,.,      0,      0,.,      9,      5,     27,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    50.7,    62.0,    71.6,    79.4,    43.2,    49.6,    57.5,    63.8,    50.7,    62.0,    71.6,    79.4,    43.2,    49.6,    57.5,    63.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 1,000 BARRELS)","021A28","NYME","021 ","N10","Combined"
"MINI SING 380 FUEL OIL SWAP - NEW YORK MERCANTILE EXCHANGE",180410,2018-04-10,021A35,NYME,01,021 ,    7208,    4619,    1710,     159,    1657,     188,       0,       0,       0,    1188,    3112,     218,    6372,    6885,     836,     323,    7208,    4619,    1710,     159,    1657,     188,       0,       0,       0,    1188,    3112,     218,    6372,    6885,     836,     323,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     667,     587,     425,     -24,      16,      24,       0,       0,       0,     131,     159,      44,     762,     668,     -95,      -1,  100.0,   64.1,   23.7,    2.2,   23.0,    2.6,    0.0,    0.0,    0.0,   16.5,   43.2,    3.0,   88.4,   95.5,   11.6,    4.5,  100.0,   64.1,   23.7,    2.2,   23.0,    2.6,    0.0,    0.0,    0.0,   16.5,   43.2,    3.0,   88.4,   95.5,   11.6,    4.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     51,     22,     12,.,      4,      4,      0,      0,      0,      8,      8,      6,     39,     28,     51,     22,     12,.,      4,      4,      0,      0,      0,      8,      8,      6,     39,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    40.6,    52.8,    55.7,    73.7,    37.9,    51.6,    52.8,    71.2,    40.6,    52.8,    55.7,    73.7,    37.9,    51.6,    52.8,    71.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 100 METRIC TONS)","021A35","NYME","021 ","N10","Combined"
